period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
2006Q3,16.0,5.0,False,8.073782691899176,0.9375,0.4375,0.875,0.625,0.25,0.338235294117647,0.8541666666666665,0.625,0.25,7.0,14.0,10.0,4.0,0.42857142857142855,0.5345224838248487,0.0,0.42857142857142855,0.0,0.42857142857142855,0.646206172658864,0.25,0.5,0.07142857142857142
2006Q4,29.0,6.0,False,7.964137623919991,0.7931034482758621,0.6551724137931034,0.7931034482758621,0.6206896551724138,0.5517241379310345,0.5943204868154157,0.7586206896551724,0.6206896551724138,0.5517241379310345,19.0,23.0,18.0,16.0,0.5263157894736842,0.5129891760425771,0.0,0.5263157894736842,0.0,0.30434782608695654,0.7029019463944166,0.46153846153846156,0.43478260869565216,0.13043478260869565
2007Q1,21.0,6.0,False,7.981784640882485,0.8095238095238095,0.5238095238095238,0.8095238095238095,0.47619047619047616,0.38095238095238093,0.4397759103641456,0.7777777777777777,0.47619047619047616,0.38095238095238093,11.0,17.0,10.0,8.0,0.0,0.6324555320336759,1.0,0.18181818181818182,0.18181818181818182,0.5882352941176471,0.6183469424008423,0.16666666666666666,0.6470588235294118,0.058823529411764705
2007Q2,33.0,5.0,False,8.157387279742819,0.8787878787878788,0.45454545454545453,0.8787878787878788,0.5757575757575758,0.5151515151515151,0.35828877005347587,0.8585858585858585,0.5757575757575758,0.5151515151515151,15.0,29.0,19.0,17.0,0.4,0.6324555320336759,0.25,0.4666666666666667,0.06666666666666667,0.5517241379310345,0.5061201788784757,0.0,0.5517241379310345,0.0
2007Q3,25.0,6.0,False,7.9049476480463765,0.76,0.52,0.72,0.36,0.44,0.4352941176470588,0.6733333333333332,0.36,0.44,13.0,18.0,9.0,11.0,0.46153846153846156,0.5188745216627709,0.0,0.46153846153846156,0.0,0.4444444444444444,0.7047921864945659,0.3333333333333333,0.5555555555555556,0.1111111111111111
2007Q4,37.0,6.0,False,8.076733613750848,0.8378378378378378,0.5405405405405406,0.7027027027027027,0.7837837837837838,0.6486486486486487,0.45945945945945943,0.6531531531531531,0.7837837837837838,0.6486486486486487,20.0,26.0,29.0,24.0,0.2,0.6958523739384594,0.6,0.35,0.15,0.4230769230769231,0.5777942140988899,0.15384615384615385,0.46153846153846156,0.038461538461538464
2008Q1,29.0,6.0,False,7.878787437044995,0.7931034482758621,0.6551724137931034,0.8275862068965517,0.5862068965517241,0.5517241379310345,0.5943204868154157,0.7988505747126435,0.5862068965517241,0.5517241379310345,19.0,24.0,17.0,16.0,0.3157894736842105,0.5823927253578186,0.25,0.3684210526315789,0.05263157894736842,0.2916666666666667,0.6902530516863499,0.46153846153846156,0.4166666666666667,0.125
2008Q2,40.0,6.0,False,7.933675081584923,0.75,0.575,0.8,0.675,0.55,0.4999999999999999,0.7666666666666666,0.675,0.55,23.0,32.0,27.0,22.0,0.34782608695652173,0.48698475355767396,0.0,0.34782608695652173,0.0,0.09375,0.7343803620257232,0.8235294117647058,0.3125,0.21875
2008Q3,28.0,6.0,False,7.862326917168148,0.6785714285714286,0.4642857142857143,0.6428571428571429,0.75,0.6071428571428571,0.36974789915966383,0.5833333333333333,0.75,0.6071428571428571,13.0,18.0,21.0,17.0,0.6153846153846154,0.5063696835418333,0.0,0.6153846153846154,0.0,-0.05555555555555555,0.8023657829651029,0.9090909090909091,0.2777777777777778,0.3333333333333333
2008Q4,34.0,6.0,False,8.047069382175744,0.7647058823529411,0.5882352941176471,0.8823529411764706,0.8823529411764706,0.7352941176470589,0.5155709342560553,0.8627450980392155,0.8823529411764706,0.7352941176470589,20.0,30.0,30.0,25.0,-0.5,0.6069769786668839,0.16666666666666666,0.05,0.55,-0.5666666666666667,0.7738543627276671,0.37037037037037035,0.16666666666666666,0.7333333333333333
