period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
2014-03,7,4,False,7.9811484186372,0.8571428571428571,0.42857142857142855,0.8571428571428571,1.0,0.5714285714285714,0.3277310924369747,0.8333333333333331,1.0,0.5714285714285714,3.0,6.0,7.0,4.0,0.3333333333333333,0.5773502691896258,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
2014-04,11,5,False,8.004367491902197,0.6363636363636364,0.8181818181818182,1.0,1.0,0.5454545454545454,0.7860962566844919,0.9999999999999999,1.0,0.5454545454545454,9.0,11.0,11.0,6.0,-0.1111111111111111,0.927960727138337,0.8571428571428571,0.3333333333333333,0.4444444444444444,0.0,0.8944271909999159,1.0,0.36363636363636365,0.36363636363636365
2014-05,15,6,False,8.023330488166629,0.9333333333333333,0.6,0.8666666666666667,1.0,0.5333333333333333,0.5294117647058822,0.8444444444444443,1.0,0.5333333333333333,9.0,13.0,15.0,8.0,-0.3333333333333333,0.7071067811865476,0.4,0.1111111111111111,0.4444444444444444,0.15384615384615385,0.6887372317211945,0.6666666666666666,0.3076923076923077,0.15384615384615385
2014-06,6,3,False,8.174750807561331,1.0,0.5,0.8333333333333334,1.0,0.6666666666666666,0.41176470588235287,0.8055555555555555,1.0,0.6666666666666666,3.0,5.0,6.0,4.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.4,0.8944271909999159,0.5,0.2,0.6
2014-07,9,5,False,7.898658623550331,0.8888888888888888,1.0,1.0,1.0,0.7777777777777778,0.9999999999999999,0.9999999999999999,1.0,0.7777777777777778,9.0,9.0,9.0,7.0,-0.5555555555555556,0.7264831572567789,0.2857142857142857,0.1111111111111111,0.6666666666666666,-0.3333333333333333,0.8660254037844387,0.5714285714285714,0.2222222222222222,0.5555555555555556
2014-08,1,1,True,8.494129251817686,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,0.0,-1.0,,0.0,0.0,1.0
2014-09,13,5,False,7.8662006088202485,0.8461538461538461,0.5384615384615384,0.7692307692307693,1.0,0.46153846153846156,0.45701357466063336,0.7307692307692307,1.0,0.46153846153846156,7.0,10.0,13.0,6.0,0.2857142857142857,0.9511897312113418,0.6666666666666666,0.5714285714285714,0.2857142857142857,0.1,0.7378647873726218,0.8,0.3,0.2
2014-10,11,5,False,7.8296624325500295,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.6791443850267379,0.7878787878787878,0.8181818181818182,0.5454545454545454,8.0,9.0,9.0,6.0,-0.125,0.9910312089651149,0.8571428571428571,0.375,0.5,0.0,0.8660254037844386,1.0,0.3333333333333333,0.3333333333333333
2014-11,15,6,False,7.7475741342429645,0.7333333333333333,0.6666666666666666,0.9333333333333333,1.0,0.5333333333333333,0.6078431372549018,0.9222222222222222,1.0,0.5333333333333333,10.0,14.0,15.0,8.0,-0.1,0.9944289260117534,0.8888888888888888,0.4,0.5,0.35714285714285715,0.9287827316640651,0.6153846153846154,0.6428571428571429,0.2857142857142857
2014-12,3,2,False,7.846626964773027,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6078431372549018,0.6111111111111109,1.0,1.0,2.0,2.0,3.0,3.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0
2015-01,2,2,True,8.34104662663956,1.0,0.5,1.0,1.0,0.0,0.41176470588235287,0.9999999999999999,1.0,0.0,1.0,2.0,2.0,0.0,-1.0,,0.0,0.0,1.0,0.5,0.7071067811865476,0.0,0.5,0.0
2015-02,5,4,False,7.7615217706830295,0.6,0.8,0.8,0.8,0.2,0.7647058823529411,0.7666666666666666,0.8,0.2,4.0,4.0,4.0,1.0,-0.5,0.5773502691896257,0.0,0.0,0.5,0.0,0.816496580927726,1.0,0.25,0.25
2015-03,11,5,False,8.021404057440826,0.7272727272727273,0.6363636363636364,0.8181818181818182,1.0,0.36363636363636365,0.5721925133689839,0.7878787878787878,1.0,0.36363636363636365,7.0,9.0,11.0,4.0,0.42857142857142855,0.9759000729485331,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.1111111111111111
2015-04,9,6,False,8.11661352815223,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.4771241830065359,0.7407407407407407,0.8888888888888888,0.4444444444444444,5.0,7.0,8.0,4.0,0.2,1.0954451150103324,0.8,0.6,0.4,0.2857142857142857,0.7559289460184544,0.5,0.42857142857142855,0.14285714285714285
2015-05,8,4,False,8.2246012366193,1.0,0.875,0.875,0.875,0.625,0.8529411764705881,0.8541666666666665,0.875,0.625,7.0,7.0,7.0,5.0,0.5714285714285714,0.7867957924694432,0.3333333333333333,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.7867957924694432,0.3333333333333333,0.7142857142857143,0.14285714285714285
2015-06,8,4,False,7.707643851909328,0.5,0.625,0.75,0.75,0.625,0.5588235294117646,0.7083333333333333,0.75,0.625,5.0,6.0,6.0,5.0,0.8,0.44721359549995804,0.0,0.8,0.0,0.8333333333333334,0.408248290463863,0.0,0.8333333333333334,0.0
2015-07,4,3,False,7.6278718934794085,0.5,0.5,0.75,0.75,0.75,0.41176470588235287,0.7083333333333333,0.75,0.75,2.0,3.0,3.0,3.0,0.5,0.7071067811865476,0.0,0.5,0.0,0.6666666666666666,0.5773502691896258,0.0,0.6666666666666666,0.0
2015-08,3,2,False,8.233511482031771,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.3333333333333333,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,0.6666666666666666
2015-09,9,5,False,7.377464306693262,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.4771241830065359,0.7407407407407407,0.8888888888888888,0.5555555555555556,5.0,7.0,8.0,5.0,-0.6,0.8944271909999161,0.4,0.2,0.8,0.0,1.0,1.0,0.42857142857142855,0.42857142857142855
2015-10,14,6,False,7.740995202769923,0.5714285714285714,0.42857142857142855,0.7857142857142857,0.7857142857142857,0.35714285714285715,0.3277310924369747,0.7499999999999999,0.7857142857142857,0.35714285714285715,6.0,11.0,11.0,5.0,0.16666666666666666,0.7527726527090811,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.2727272727272727,0.9045340337332909,0.6666666666666666,0.5454545454545454,0.2727272727272727
2015-11,22,6,False,7.686529892831216,0.6363636363636364,0.36363636363636365,0.6818181818181818,0.7727272727272727,0.45454545454545453,0.2513368983957219,0.6287878787878787,0.7727272727272727,0.45454545454545453,8.0,15.0,17.0,10.0,-0.75,0.7071067811865476,0.25,0.125,0.875,-0.4,0.7367883976130073,0.4,0.13333333333333333,0.5333333333333333
2015-12,4,3,False,7.8084316213605005,0.75,1.0,1.0,0.5,0.5,0.9999999999999999,0.9999999999999999,0.5,0.5,4.0,4.0,2.0,2.0,-0.25,0.9574271077563381,0.6666666666666666,0.25,0.5,0.25,0.9574271077563381,0.6666666666666666,0.5,0.25
2016-01,9,4,False,7.587706681928966,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,0.4814814814814814,0.8888888888888888,0.3333333333333333,1.0,5.0,8.0,3.0,-1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.4
2016-02,8,5,False,7.972481453821029,0.75,0.875,1.0,0.875,0.5,0.8529411764705881,0.9999999999999999,0.875,0.5,7.0,8.0,7.0,4.0,-0.5714285714285714,0.5345224838248488,0.0,0.0,0.5714285714285714,-0.25,0.8864052604279183,0.6666666666666666,0.25,0.5
2016-03,6,4,False,7.738541794361694,0.6666666666666666,0.3333333333333333,0.8333333333333334,1.0,0.8333333333333334,0.21568627450980385,0.8055555555555555,1.0,0.8333333333333334,2.0,5.0,6.0,5.0,0.0,1.4142135623730951,1.0,0.5,0.5,-0.2,1.0954451150103324,0.8,0.4,0.6
2016-04,10,4,False,7.933999775286642,0.7,0.7,0.9,0.9,0.8,0.6470588235294116,0.8833333333333332,0.9,0.8,7.0,9.0,9.0,8.0,-0.42857142857142855,0.9759000729485331,0.5714285714285714,0.2857142857142857,0.7142857142857143,-0.4444444444444444,0.7264831572567789,0.3333333333333333,0.1111111111111111,0.5555555555555556
2016-05,4,4,False,7.8348690620311014,1.0,0.5,0.75,1.0,0.75,0.41176470588235287,0.7083333333333333,1.0,0.75,2.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.6666666666666666,0.3333333333333333
2016-06,17,5,False,7.690630776315467,0.5294117647058824,0.47058823529411764,0.6470588235294118,0.7058823529411765,0.47058823529411764,0.3771626297577854,0.588235294117647,0.7058823529411765,0.47058823529411764,8.0,11.0,12.0,8.0,-0.375,0.9161253813129043,0.5714285714285714,0.25,0.625,0.09090909090909091,0.9438798074485389,0.8888888888888888,0.45454545454545453,0.36363636363636365
2016-07,5,5,False,8.119629982237047,0.8,0.4,1.0,1.0,0.6,0.2941176470588235,0.9999999999999999,1.0,0.6,2.0,5.0,5.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.2,0.44721359549995804,0.0,0.2,0.0
2016-08,2,2,True,7.950077831298479,1.0,1.0,1.0,1.0,0.5,0.9999999999999999,0.9999999999999999,1.0,0.5,2.0,2.0,2.0,1.0,-0.5,0.7071067811865476,0.0,0.0,0.5,0.0,1.4142135623730951,1.0,0.5,0.5
2016-09,13,5,False,7.5603425827111685,0.46153846153846156,0.5384615384615384,0.8461538461538461,0.9230769230769231,0.6153846153846154,0.45701357466063336,0.8205128205128204,0.9230769230769231,0.6153846153846154,7.0,11.0,12.0,8.0,0.42857142857142855,0.7867957924694431,0.4,0.5714285714285714,0.14285714285714285,0.2727272727272727,0.904534033733291,0.6666666666666666,0.5454545454545454,0.2727272727272727
2016-10,14,5,False,7.767158891610327,0.5,0.9285714285714286,1.0,0.8571428571428571,0.6428571428571429,0.9159663865546218,0.9999999999999999,0.8571428571428571,0.6428571428571429,13.0,14.0,12.0,9.0,0.38461538461538464,0.9607689228305227,0.6153846153846154,0.6923076923076923,0.3076923076923077,0.14285714285714285,0.8644378215075663,0.8,0.42857142857142855,0.2857142857142857
2016-11,19,6,False,7.709527277772961,0.5789473684210527,0.6842105263157895,0.8947368421052632,0.8947368421052632,0.7368421052631579,0.6284829721362228,0.8771929824561402,0.8947368421052632,0.7368421052631579,13.0,17.0,17.0,14.0,0.3076923076923077,0.7510676161988107,0.5,0.46153846153846156,0.15384615384615385,0.5294117647058824,0.6242642728467978,0.18181818181818182,0.5882352941176471,0.058823529411764705
2016-12,2,2,True,7.703571647433256,0.5,0.0,0.5,1.0,1.0,0.0,0.4166666666666666,1.0,1.0,0.0,1.0,2.0,2.0,,,,,,0.0,,,0.0,0.0
2017-01,10,5,False,7.429894028072934,0.4,0.2,0.5,0.8,0.5,0.058823529411764684,0.4166666666666666,0.8,0.5,2.0,5.0,8.0,5.0,0.5,0.7071067811865476,0.0,0.5,0.0,0.4,0.8944271909999159,0.5,0.6,0.2
2017-02,9,5,False,7.9530230149959245,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,0.7777777777777778,0.6078431372549018,0.9999999999999999,0.6666666666666666,0.7777777777777778,6.0,9.0,6.0,7.0,0.0,0.6324555320336759,1.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,1.0,0.0
2017-03,15,5,False,7.728630228939338,0.6666666666666666,0.5333333333333333,0.6,0.6666666666666666,0.4,0.45098039215686264,0.5333333333333332,0.6666666666666666,0.4,8.0,9.0,10.0,6.0,-0.25,0.7071067811865476,0.5,0.125,0.375,0.4444444444444444,0.8819171036881969,0.5,0.6666666666666666,0.2222222222222222
2017-04,13,5,False,7.3362066369309735,0.38461538461538464,0.46153846153846156,0.6153846153846154,0.7692307692307693,0.38461538461538464,0.3665158371040724,0.5512820512820512,0.7692307692307693,0.38461538461538464,6.0,8.0,10.0,5.0,-0.16666666666666666,0.7527726527090811,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.75,0.7071067811865476,0.25,0.875,0.125
2017-05,19,6,False,7.903860618308659,0.7368421052631579,0.631578947368421,0.8421052631578947,0.8421052631578947,0.5789473684210527,0.5665634674922599,0.8157894736842104,0.8421052631578947,0.5789473684210527,12.0,16.0,16.0,11.0,-0.08333333333333333,0.7929614610987591,0.8571428571428571,0.25,0.3333333333333333,0.6875,0.6020797289396148,0.15384615384615385,0.75,0.0625
2017-06,10,4,False,7.405659483055503,0.4,0.3,0.6,0.9,0.4,0.17647058823529407,0.5333333333333332,0.9,0.4,3.0,6.0,9.0,4.0,0.6666666666666666,0.5773502691896258,0.0,0.6666666666666666,0.0,0.3333333333333333,0.816496580927726,0.5,0.5,0.16666666666666666
2017-07,8,4,False,7.526138667780366,0.25,0.625,0.75,0.125,0.375,0.5588235294117646,0.7083333333333333,0.125,0.375,5.0,6.0,1.0,3.0,0.8,0.4472135954999579,0.0,0.8,0.0,0.5,0.8366600265340756,0.4,0.6666666666666666,0.16666666666666666
2017-08,3,2,False,8.310261990918171,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.21568627450980385,0.9999999999999999,0.6666666666666666,0.3333333333333333,1.0,3.0,2.0,1.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
2017-09,18,6,False,7.693710351978333,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.6111111111111112,0.5424836601307189,0.6111111111111109,0.7777777777777778,0.6111111111111112,11.0,12.0,14.0,11.0,0.2727272727272727,0.7862453931068965,0.5714285714285714,0.45454545454545453,0.18181818181818182,0.8333333333333334,0.5773502691896258,0.16666666666666666,0.9166666666666666,0.08333333333333333
2017-10,14,6,False,7.670742871727325,0.5,0.6428571428571429,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.5798319327731092,0.7499999999999999,0.7857142857142857,0.7142857142857143,9.0,11.0,11.0,10.0,0.2222222222222222,0.8333333333333334,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.8181818181818182,0.40451991747794525,0.0,0.8181818181818182,0.0
2017-11,20,6,False,7.729817288645769,0.55,0.45,0.85,0.8,0.45,0.3529411764705882,0.8249999999999998,0.8,0.45,9.0,17.0,16.0,9.0,0.4444444444444444,0.7264831572567789,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.6470588235294118,0.492592183071889,0.0,0.6470588235294118,0.0
2017-12,2,2,True,7.991386241316727,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-01,4,4,False,7.907060504712785,0.75,0.5,0.5,1.0,0.5,0.41176470588235287,0.4166666666666666,1.0,0.5,2.0,2.0,4.0,2.0,0.5,0.7071067811865476,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
2018-02,14,5,False,7.735869344860011,0.5,0.42857142857142855,0.6428571428571429,0.7857142857142857,0.5,0.3277310924369747,0.5833333333333333,0.7857142857142857,0.5,6.0,9.0,11.0,7.0,0.3333333333333333,0.5163977794943223,0.0,0.3333333333333333,0.0,0.2222222222222222,0.9718253158075502,0.75,0.5555555555555556,0.3333333333333333
